"Cube Title","Product Id","CANSIM Id",URL,"Cube Notes","Archive Status",Frequency,"Start Reference Period","End Reference Period","Total number of dimensions"
"Single and multiple residential property owners: Demographic data and value of properties owned, inactive","46100038",,"https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=4610003801",1;2;20;21;36,"ARCHIVED -  a cube publicly available but no longer being updated","Occasional","2018-01-01","2022-01-01","5",

"Dimension ID","Dimension name","Dimension Notes","Dimension Definitions"
"1","Geography",2,""
"2","Owner-occupied property type",4,""
"3","Number of residential properties owned",8,""
"4","Sex of property owner",,""
"5","Estimates",21,""

"Dimension ID","Member Name","Classification Code","Member ID","Parent Member ID",Terminated,"Member Notes","Member Definitions"
"1","Cochrane, Unorganized, North Part, Unorganized","[3556092]","250","183","",,
"1","Cockburn Island, Township","[3551034]","251","183","",,
"1","Coleman, Township","[3554001]","252","183","",,
"1","Cramahe, Township","[3514014]","255","183","",,
"1","Dawn-Euphemia, Township","[3538007]","256","183","",,
"1","Dawson, Township","[3559040]","257","183","",,
"1","Deep River, Town","[3547096]","258","183","",,
"1","Deseronto, Town","[3512002]","259","183","",,
"1","Dorion, Township","[3558034]","260","183","",,
"1","Drummond/North Elmsley, Township","[3509010]","261","183","",,
"1","Dryden, City","[3560027]","262","183","",,
"1","Dubreuilville, Township","[3557079]","263","183","",,
"1","Emo, Township","[3559019]","274","183","",,
"1","Englehart, Town","[3554052]","275","183","",,
"1","Enniskillen, Township","[3538016]","276","183","",,
"1","Erin, Town","[3523017]","277","183","",,
"1","Espanola, Town","[3552026]","278","183","",,
"1","Essa, Township","[3543021]","279","183","",,
"1","Essex, Town","[3537016]","280","183","",,
"1","Evanturel, Township","[3554049]","281","183","",,
"1","Faraday, Township","[3512058]","282","183","",,
"1","Dawson Creek, Census agglomeration (CA)","[975]","1153","516","",,
"1","Duncan, Census agglomeration (CA)","[937]","1154","516","",,
"1","Fort St. John, Census agglomeration (CA)","[977]","1155","516","",,
"1","Kamloops, Census agglomeration (CA)","[925]","1156","516","",,
"1","Nanaimo, Census agglomeration (CA)","[938]","1157","516","",,
"1","Nelson, Census agglomeration (CA)","[907]","1158","516","",,
"1","Parksville, Census agglomeration (CA)","[939]","1159","516","",,
"1","Penticton, Census agglomeration (CA)","[913]","1160","516","",,
"1","Port Alberni, Census agglomeration (CA)","[940]","1161","516","",,
"1","Powell River, Census agglomeration (CA)","[945]","1162","516","",,
"1","Prince George, Census agglomeration (CA)","[970]","1164","516","",,
"1","Prince Rupert, Census agglomeration (CA)","[955]","1165","516","",,
"1","Quesnel, Census agglomeration (CA)","[952]","1166","516","",,
"1","Salmon Arm, Census agglomeration (CA)","[920]","1167","516","",,
"1","Squamish, Census agglomeration (CA)","[934]","1168","516","",,
"1","Terrace, Census agglomeration (CA)","[965]","1169","516","",,
"1","Vernon, Census agglomeration (CA)","[918]","1170","516","",,
"1","Williams Lake, Census agglomeration (CA)","[950]","1171","516","",,
"1","Abbotsford - Mission, Census metropolitan area (CMA)","[932]","517","516","",,
"1","Kelowna, Census metropolitan area (CMA)","[915]","520","516","",,
"1","Vancouver, Census metropolitan area (CMA)","[933]","527","516","",,
"1","Victoria, Census metropolitan area (CMA)","[935]","550","516","",,
"1","Outside of census metropolitan areas (CMAs) and census agglomerations (CAs), British Columbia","","565","516","",,
"1","Campbell River, Census agglomeration (CA)","[944]","1149","516","",,
"1","Chilliwack, Census agglomeration (CA)","[930]","1150","516","",,
"1","Courtenay, Census agglomeration (CA)","[943]","1151","516","",,
"1","Cranbrook, Census agglomeration (CA)","[905]","1152","516","",,
"1","Abbotsford, City","[5909052]","518","517","",,
"1","Mission, District municipality","[5909056]","519","517","",,
"1","Central Okanagan, Regional district electoral area","[5935012]","521","520","",,
"1","Central Okanagan J, Regional district electoral area","[5935020]","522","520","",,
"1","Kelowna, City","[5935010]","523","520","",,
"1","Lake Country, District municipality","[5935016]","524","520","",,
"1","Peachland, District municipality","[5935018]","525","520","",,
"1","West Kelowna, District municipality","[5935029]","526","520","",,
"1","Anmore, Village","[5915038]","528","527","",,
"1","Belcarra, Village","[5915036]","529","527","",,
"1","Bowen Island, Island municipality","[5915062]","530","527","",,
"1","Burnaby, City","[5915025]","531","527","",,
"1","Coquitlam, City","[5915034]","532","527","",,
"1","Delta, District municipality","[5915011]","533","527","",,
"1","Langley, City","[5915002]","534","527","",,
"1","Langley, District municipality","[5915001]","535","527","",,
"1","Lions Bay, Village","[5915065]","536","527","",,
"1","Maple Ridge, City","[5915075]","537","527","",,
"1","Greater Vancouver A, Regional district electoral area","[5915020]","538","527","",,
"1","New Westminster, City","[5915029]","539","527","",,
"1","North Vancouver, City","[5915051]","540","527","",,
"1","North Vancouver, District municipality","[5915046]","541","527","",,
"1","Pitt Meadows, City","[5915070]","542","527","",,
"1","Port Coquitlam, City","[5915039]","543","527","",,
"1","Port Moody, City","[5915043]","544","527","",,
"1","Richmond, City","[5915015]","545","527","",,
"1","Surrey, City","[5915004]","546","527","",,
"1","Vancouver, City","[5915022]","547","527","",,
"1","West Vancouver, District municipality","[5915055]","548","527","",,
"1","White Rock, City","[5915007]","549","527","",,
"1","Central Saanich, District municipality","[5917015]","551","550","",,
"1","Colwood, City","[5917041]","552","550","",,
"1","Esquimalt, District municipality","[5917040]","553","550","",,
"1","Highlands, District municipality","[5917049]","554","550","",,
"1","Juan de Fuca (Part 1), Regional district electoral area","[5917054]","555","550","",,
"1","Langford, City","[5917044]","556","550","",,
"1","Metchosin, District municipality","[5917042]","557","550","",,
"1","North Saanich, District municipality","[5917005]","558","550","",,
"1","Oak Bay, District municipality","[5917030]","559","550","",,
"1","Saanich, District municipality","[5917021]","560","550","",,
"1","Sidney, Town","[5917010]","561","550","",,
"1","Sooke, District municipality","[5917052]","562","550","",,
"1","Victoria, City","[5917034]","563","550","",,
"1","View Royal, Town","[5917047]","564","550","",,
"1","Good Hope Lake, Indian Settlement","[5957804]","1172","565","",,
"1","Ingenika Point, Indian Settlement","[5955812]","1173","565","",,
"1","Lower Post, Indian Settlement","[5957813]","1174","565","",,
"1","Nisga'a, Nisga'a land","[5949035]","1175","565","",,
"1","Sechelt (Part), Indian government district","[5929803]","1176","565","",,
"1","Alberni-Clayoquot A, Regional district electoral area","[5923047]","566","565","",,
"1","Alberni-Clayoquot C, Regional district electoral area","[5923049]","568","565","",,
"1","Alert Bay, Village","[5943008]","572","565","",,
"1","Armstrong, City","[5937028]","573","565","",,
"1","Ashcroft, Village","[5933019]","574","565","",,
"1","Barriere, District municipality","[5933074]","575","565","",,
"1","Bulkley-Nechako A, Regional district electoral area","[5951051]","576","565","",,
"1","Bulkley-Nechako B, Regional district electoral area","[5951028]","577","565","",,
"1","Bulkley-Nechako C, Regional district electoral area","[5951015]","578","565","",,
"1","Bulkley-Nechako D, Regional district electoral area","[5951017]","579","565","",,
"1","Bulkley-Nechako E, Regional district electoral area","[5951031]","580","565","",,
"1","Bulkley-Nechako F, Regional district electoral area","[5951019]","581","565","",,
"1","Bulkley-Nechako G, Regional district electoral area","[5951053]","582","565","",,
"1","Burns Lake, Village","[5951022]","583","565","",,
"1","Cache Creek, Village","[5933024]","584","565","",,
"1","Canal Flats, Village","[5901043]","586","565","",,
"1","Cariboo F, Regional district electoral area","[5941014]","592","565","",,
"1","Cariboo G, Regional district electoral area","[5941015]","593","565","",,
"1","Cariboo H, Regional district electoral area","[5941016]","594","565","",,
"1","Cariboo J, Regional district electoral area","[5941039]","596","565","",,
"1","Cariboo K, Regional district electoral area","[5941041]","597","565","",,
"1","Cariboo L, Regional district electoral area","[5941017]","598","565","",,
"1","Castlegar, City","[5903045]","599","565","",,
"1","Central Coast A, Regional district electoral area","[5945006]","600","565","",,
"1","Central Coast C, Regional district electoral area","[5945010]","601","565","",,
"1","Central Coast D, Regional district electoral area","[5945012]","602","565","",,
"1","Central Coast E, Regional district electoral area","[5945014]","603","565","",,
"1","Central Kootenay A, Regional district electoral area","[5903010]","604","565","",,
"1","Central Kootenay B, Regional district electoral area","[5903013]","605","565","",,
"1","Central Kootenay C, Regional district electoral area","[5903017]","606","565","",,
"1","Central Kootenay D, Regional district electoral area","[5903039]","607","565","",,
"1","Central Kootenay G, Regional district electoral area","[5903047]","610","565","",,
"1","Central Kootenay H, Regional district electoral area","[5903052]","611","565","",,
"1","Central Kootenay I, Regional district electoral area","[5903056]","612","565","",,
"1","Central Kootenay J, Regional district electoral area","[5903058]","613","565","",,
"1","Central Kootenay K, Regional district electoral area","[5903060]","614","565","",,
"1","Chetwynd, District municipality","[5955010]","616","565","",,
"1","Clearwater, District municipality","[5933067]","618","565","",,
"1","Clinton, Village","[5933028]","619","565","",,
"1","Columbia-Shuswap A, Regional district electoral area","[5939011]","621","565","",,
"1","Columbia-Shuswap B, Regional district electoral area","[5939023]","622","565","",,
"1","Columbia-Shuswap C, Regional district electoral area","[5939037]","623","565","",,
"1","Columbia-Shuswap D, Regional district electoral area","[5939039]","624","565","",,
"1","Columbia-Shuswap E, Regional district electoral area","[5939043]","625","565","",,
"1","Columbia-Shuswap F, Regional district electoral area","[5939044]","626","565","",,
"1","Comox Valley C (Puntledge - Black Creek), Regional district electoral area","[5926024]","630","565","",,
"1","Cowichan Valley A, Regional district electoral area","[5919043]","632","565","",,
"1","Cowichan Valley B, Regional district electoral area","[5919046]","633","565","",,
"1","Cowichan Valley C, Regional district electoral area","[5919049]","634","565","",,
"1","Cowichan Valley F, Regional district electoral area","[5919033]","637","565","",,
"1","Cowichan Valley G, Regional district electoral area","[5919015]","638","565","",,
"1","Cowichan Valley H, Regional district electoral area","[5919017]","639","565","",,
"1","Cowichan Valley I, Regional district electoral area","[5919035]","640","565","",,
"1","Creston, Town","[5903004]","642","565","",,
"1","Cumberland, Village","[5926014]","643","565","",,
"1","East Kootenay A, Regional district electoral area","[5901017]","646","565","",,
"1","East Kootenay B, Regional district electoral area","[5901019]","647","565","",,
"1","East Kootenay E, Regional district electoral area","[5901037]","649","565","",,
"1","East Kootenay F, Regional district electoral area","[5901046]","650","565","",,
"1","East Kootenay G, Regional district electoral area","[5901048]","651","565","",,
"1","Elkford, District municipality","[5901003]","652","565","",,
"1","Enderby, City","[5937033]","653","565","",,
"1","Fernie, City","[5901012]","654","565","",,
"1","Fort St. James, District municipality","[5951013]","655","565","",,
"1","Fraser Lake, Village","[5951009]","657","565","",,
"1","Fraser Valley A, Regional district electoral area","[5909014]","658","565","",,
"1","Fraser Valley B, Regional district electoral area","[5909016]","659","565","",,
"1","Fraser Valley C, Regional district electoral area","[5909048]","660","565","",,
"1","Fraser Valley F, Regional district electoral area","[5909060]","663","565","",,
"1","Fraser Valley G, Regional district electoral area","[5909062]","664","565","",,
"1","Fraser-Fort George E, Regional district electoral area","[5953046]","669","565","",,
"1","Fraser-Fort George G, Regional district electoral area","[5953050]","671","565","",,
"1","Fraser-Fort George H, Regional district electoral area","[5953019]","672","565","",,
"1","Fruitvale, Village","[5905005]","673","565","",,
"1","Gibsons, Town","[5929005]","674","565","",,
"1","Gold River, Village","[5924025]","675","565","",,
"1","Golden, Town","[5939007]","676","565","",,
"1","Grand Forks, City","[5905032]","677","565","",,
"1","Granisle, Village","[5951032]","678","565","",,
"1","Greenwood, City","[5905042]","679","565","",,
"1","Hazelton, Village","[5949022]","681","565","",,
"1","Hope, District municipality","[5909009]","682","565","",,
"1","Houston, District municipality","[5951034]","683","565","",,
"1","Hudson's Hope, District municipality","[5955025]","684","565","",,
"1","Invermere, District municipality","[5901039]","685","565","",,
"1","Juan de Fuca (Part 2), Regional district electoral area","[5917056]","686","565","",,
"1","Kaslo, Village","[5903023]","688","565","",,
"1","Keremeos, Village","[5907009]","690","565","",,
"1","Kimberley, City","[5901028]","691","565","",,
"1","Kitimat, District municipality","[5949005]","692","565","",,
"1","Kitimat-Stikine A, Regional district electoral area","[5949039]","693","565","",,
"1","Kitimat-Stikine B, Regional district electoral area","[5949028]","694","565","",,
"1","Kitimat-Stikine C (Part 1), Regional district electoral area","[5949013]","695","565","",,
"1","Kitimat-Stikine C (Part 2), Regional district electoral area","[5949020]","696","565","",,
"1","Kitimat-Stikine D, Regional district electoral area","[5949041]","697","565","",,
"1","Kitimat-Stikine F, Regional district electoral area","[5949038]","699","565","",,
"1","Kootenay Boundary A, Regional district electoral area","[5905026]","700","565","",,
"1","Kootenay Boundary B / Lower Columbia-Old-Glory, Regional district electoral area","[5905030]","701","565","",,
"1","Kootenay Boundary C / Christina Lake, Regional district electoral area","[5905050]","702","565","",,
"1","Kootenay Boundary D / Rural Grand Forks, Regional district electoral area","[5905052]","703","565","",,
"1","Kootenay Boundary E / West Boundary, Regional district electoral area","[5905054]","704","565","",,
"1","Ladysmith, Town","[5919021]","705","565","",,
"1","Lake Cowichan, Town","[5919016]","706","565","",,
"1","Lillooet, District municipality","[5931026]","708","565","",,
"1","Lumby, Village","[5937005]","710","565","",,
"1","Lytton, Village","[5933015]","711","565","",,
"1","Mackenzie, District municipality","[5953033]","712","565","",,
"1","Masset, Village","[5947023]","713","565","",,
"1","McBride, Village","[5953012]","714","565","",,
"1","Merritt, City","[5933006]","715","565","",,
"1","Midway, Village","[5905037]","716","565","",,
"1","Montrose, Village","[5905009]","717","565","",,
"1","Mount Waddington A, Regional district electoral area","[5943037]","718","565","",,
"1","Mount Waddington B, Regional district electoral area","[5943027]","719","565","",,
"1","Mount Waddington C, Regional district electoral area","[5943031]","720","565","",,
"1","Mount Waddington D, Regional district electoral area","[5943033]","721","565","",,
"1","Nakusp, Village","[5903050]","722","565","",,
"1","Nanaimo B, Regional district electoral area","[5921014]","725","565","",,
"1","Nanaimo E, Regional district electoral area","[5921030]","727","565","",,
"1","Nanaimo F, Regional district electoral area","[5921032]","728","565","",,
"1","Nanaimo H, Regional district electoral area","[5921036]","730","565","",,
"1","New Denver, Village","[5903032]","732","565","",,
"1","New Hazelton, District municipality","[5949024]","733","565","",,
"1","Skeena-Queen Charlotte A, Regional district electoral area","[5947016]","734","565","",,
"1","Skeena-Queen Charlotte C, Regional district electoral area","[5947021]","735","565","",,
"1","Skeena-Queen Charlotte D, Regional district electoral area","[5947027]","736","565","",,
"1","Skeena-Queen Charlotte E, Regional district electoral area","[5947032]","737","565","",,
"1","North Okanagan D, Regional district electoral area","[5937022]","741","565","",,
"1","North Okanagan E, Regional district electoral area","[5937023]","742","565","",,
"1","North Okanagan F, Regional district electoral area","[5937041]","743","565","",,
"1","Northern Rockies, Regional municipality","[5959007]","744","565","",,
"1","Okanagan-Similkameen A, Regional district electoral area","[5907022]","745","565","",,
"1","Okanagan-Similkameen B, Regional district electoral area","[5907026]","746","565","",,
"1","Okanagan-Similkameen C, Regional district electoral area","[5907028]","747","565","",,
"1","Okanagan-Similkameen E, Regional district electoral area","[5907049]","749","565","",,
"1","Okanagan-Similkameen G, Regional district electoral area","[5907053]","751","565","",,
"1","Okanagan-Similkameen H, Regional district electoral area","[5907055]","752","565","",,
"1","Oliver, Town","[5907014]","753","565","",,
"1","One Hundred Mile House, District municipality","[5941005]","754","565","",,
"1","Osoyoos, Town","[5907005]","755","565","",,
"1","Peace River B, Regional district electoral area","[5955040]","757","565","",,
"1","Peace River D, Regional district electoral area","[5955021]","759","565","",,
"1","Peace River E, Regional district electoral area","[5955023]","760","565","",,
"1","Pemberton, Village","[5931012]","761","565","",,
"1","Port Alice, Village","[5943017]","764","565","",,
"1","Port Clements, Village","[5947030]","765","565","",,
"1","Port Hardy, District municipality","[5943023]","767","565","",,
"1","Port McNeill, Town","[5943012]","768","565","",,
"1","Pouce Coupe, Village","[5955005]","769","565","",,
"1","Powell River A, Regional district electoral area","[5927010]","771","565","",,
"1","Powell River D, Regional district electoral area","[5927018]","774","565","",,
"1","Powell River E, Regional district electoral area","[5927020]","775","565","",,
"1","Princeton, Town","[5907024]","778","565","",,
"1","Queen Charlotte, Village","[5947026]","780","565","",,
"1","Radium Hot Springs, Village","[5901040]","782","565","",,
"1","Revelstoke, City","[5939019]","783","565","",,
"1","Rossland, City","[5905023]","784","565","",,
"1","Salmo, Village","[5903011]","785","565","",,
"1","Saltspring Island, Regional district electoral area","[5917027]","787","565","",,
"1","Sayward, Village","[5924039]","788","565","",,
"1","Sechelt, District municipality","[5929011]","789","565","",,
"1","Sicamous, District municipality","[5939045]","790","565","",,
"1","Silverton, Village","[5903027]","791","565","",,
"1","Slocan, Village","[5903019]","792","565","",,
"1","Smithers, Town","[5951043]","793","565","",,
"1","Southern Gulf Islands, Regional district electoral area","[5917029]","794","565","",,
"1","Spallumcheen, District municipality","[5937024]","795","565","",,
"1","Sparwood, District municipality","[5901006]","796","565","",,
"1","Squamish-Lillooet A, Regional district electoral area","[5931032]","798","565","",,
"1","Squamish-Lillooet B, Regional district electoral area","[5931034]","799","565","",,
"1","Squamish-Lillooet C, Regional district electoral area","[5931017]","800","565","",,
"1","Squamish-Lillooet D, Regional district electoral area","[5931021]","801","565","",,
"1","Stewart, District municipality","[5949032]","802","565","",,
"1","Stikine Region, Regional district electoral area","[5957022]","803","565","",,
"1","Strathcona A, Regional district electoral area","[5924048]","804","565","",,
"1","Strathcona B, Regional district electoral area","[5924052]","805","565","",,
"1","Strathcona C, Regional district electoral area","[5924054]","806","565","",,
"1","Summerland, District municipality","[5907035]","808","565","",,
"1","Sunshine Coast A, Regional district electoral area","[5929018]","810","565","",,
"1","Sunshine Coast B, Regional district electoral area","[5929022]","811","565","",,
"1","Sunshine Coast D, Regional district electoral area","[5929024]","812","565","",,
"1","Sunshine Coast E, Regional district electoral area","[5929026]","813","565","",,
"1","Sunshine Coast F, Regional district electoral area","[5929028]","814","565","",,
"1","Tahsis, Village","[5924030]","815","565","",,
"1","Telkwa, Village","[5951038]","817","565","",,
"1","Thompson-Nicola A (Wells Gray Country), Regional district electoral area","[5933068]","819","565","",,
"1","Thompson-Nicola B (Thompson Headwaters), Regional district electoral area","[5933070]","820","565","",,
"1","Thompson-Nicola E (Bonaparte Plateau), Regional district electoral area","[5933032]","821","565","",,
"1","Thompson-Nicola I (Blue Sky Country), Regional district electoral area","[5933037]","822","565","",,
"1","Thompson-Nicola L (Grasslands), Regional district electoral area","[5933060]","824","565","",,
"1","Thompson-Nicola M (Beautiful Nicola Valley - North), Regional district electoral area","[5933008]","825","565","",,
"1","Thompson-Nicola N (Beautiful Nicola Valley - South), Regional district electoral area","[5933012]","826","565","",,
"1","Thompson-Nicola O (Lower North Thompson), Regional district electoral area","[5933072]","827","565","",,
"1","Tofino, District municipality","[5923025]","829","565","",,
"1","Trail, City","[5905014]","830","565","",,
"1","Tumbler Ridge, District municipality","[5955003]","831","565","",,
"1","Ucluelet, District municipality","[5923019]","832","565","",,
"1","Valemount, Village","[5953007]","833","565","",,
"1","Vanderhoof, District municipality","[5951007]","834","565","",,
"1","Warfield, Village","[5905018]","836","565","",,
"1","Whistler, District municipality","[5931020]","838","565","",,
"1","Zeballos, Village","[5924029]","840","565","",,
"1","Cape Breton, Regional municipality","[1217030]","18","841","",,
"1","Kentville, Town","[1207012]","36","842","",,
"1","Kings, Subd. B, Subdivision of county municipality","[1207016]","38","842","",,
"1","Kings, Subd. C, Subdivision of county municipality","[1207011]","39","842","",,
"1","Stellarton, Town","[1212009]","62","843","",,
"1","Trenton, Town","[1212016]","64","843","",,
"1","Westville, Town","[1212008]","69","843","",,
"1","Pictou, Subd. B, Subdivision of county municipality","[1212006]","52","843","",,
"1","Pictou, Subd. C, Subdivision of county municipality","[1212011]","53","843","",,
"1","New Glasgow, Town","[1212014]","47","843","",,
"1","Truro, Town","[1210006]","65","844","",,
"1","Colchester, Subd. B, Subdivision of county municipality","[1210008]","23","844","",,
"1","Colchester, Subd. C, Subdivision of county municipality","[1210001]","24","844","",,
"1","Bathurst, Census agglomeration (CA)","[328]","846","845","",,
"1","Campbellton (New Brunswick part), Census agglomeration (CA) – provincial part","[13330]","854","845","",,
"1","Edmundston, Census agglomeration (CA)","[335]","860","845","",,
"1","Fredericton, Census agglomeration (CA)","[320]","871","845","",,
"1","Miramichi, Census agglomeration (CA)","[329]","887","845","",,
"1","Moncton, Census metropolitan area (CMA)","[305]","896","845","",,
"1","Saint John, Census metropolitan area (CMA)","[310]","911","845","",,
"1","Outside of census metropolitan areas (CMAs) and census agglomerations (CAs), New Brunswick","","930","845","",,
"1","Bathurst, City","[1315011]","847","846","",,
"1","Bathurst, Parish","[1315008]","848","846","",,
"1","Beresford, Parish","[1315012]","849","846","",,
"1","Beresford, Town","[1315015]","850","846","",,
"1","Nigadoo, Village","[1315037]","851","846","",,
"1","Petit-Rocher, Village","[1315014]","852","846","",,
"1","Pointe-Verte, Village","[1315013]","853","846","",,
"1","Addington, Parish","[1314012]","855","854","",,
"1","Atholville, Village","[1314013]","856","854","",,
"1","Campbellton, City","[1314014]","857","854","",,
"1","Dalhousie, Parish","[1314008]","858","854","",,
"1","Tide Head, Village","[1314015]","859","854","",,
"1","Baker Brook, Parish","[1313034]","861","860","",,
"1","Baker-Brook, Village","[1313035]","862","860","",,
"1","Edmundston, City","[1313027]","863","860","",,
"1","Rivière-Verte, Parish","[1313015]","864","860","",,
"1","Rivière-Verte, Village","[1313014]","865","860","",,
"1","Saint-Basile, Parish","[1313018]","866","860","",,
"1","Saint-Hilaire, Parish","[1313032]","867","860","",,
"1","Saint-Jacques, Parish","[1313024]","868","860","",,
"1","Saint-Joseph, Parish","[1313022]","869","860","",,
"1","St. Hilaire, Village","[1313033]","870","860","",,
"1","Bright, Parish","[1310026]","872","871","",,
"1","Douglas, Parish","[1310028]","873","871","",,
"1","Fredericton, City","[1310032]","874","871","",,
"1","Gladstone, Parish","[1303004]","875","871","",,
"1","Hanwell, Rural community","[1310017]","876","871","",,
"1","Harvey, Village","[1310005]","877","871","",,
"1","Kingsclear, Parish","[1310018]","878","871","",,
"1","Lincoln, Parish","[1303008]","879","871","",,
"1","Manners Sutton, Parish","[1310004]","880","871","",,
"1","Maugerville, Parish","[1303016]","881","871","",,
"1","New Maryland, Parish","[1310001]","882","871","",,
"1","New Maryland, Village","[1310002]","883","871","",,
"1","Queensbury, Parish","[1310021]","884","871","",,
"1","Saint Marys, Parish","[1310031]","885","871","",,
"1","Tracy, Village","[1303005]","886","871","",,
"1","Chatham, Parish","[1309006]","888","887","",,
"1","Derby, Parish","[1309011]","889","887","",,
"1","Glenelg, Parish","[1309004]","890","887","",,
"1","Miramichi, City","[1309050]","891","887","",,
"1","Nelson, Parish","[1309014]","892","887","",,
"1","Newcastle, Parish","[1309031]","893","887","",,
"1","Northesk, Parish","[1309028]","894","887","",,
"1","Southesk, Parish","[1309026]","895","887","",,
"1","Coverdale, Parish","[1306014]","897","896","",,
"1","Dieppe, City","[1307045]","898","896","",,
"1","Dorchester, Parish","[1307011]","899","896","",,
"1","Dorchester, Village","[1307012]","900","896","",,
"1","Elgin, Parish","[1306008]","901","896","",,
"1","Hillsborough, Parish","[1306011]","902","896","",,
"1","Hillsborough, Village","[1306025]","903","896","",,
"1","Hopewell, Parish","[1306001]","904","896","",,
"1","Memramcook, Village","[1307013]","905","896","",,
"1","Moncton, City","[1307022]","906","896","",,
"1","Moncton, Parish","[1307019]","907","896","",,
"1","Riverview, Town","[1306020]","908","896","",,
"1","Saint-Paul, Parish","[1308008]","909","896","",,
"1","Salisbury, Village","[1307028]","910","896","",,
"1","Grand Bay-Westfield, Town","[1305015]","912","911","",,
"1","Greenwich, Parish","[1305038]","913","911","",,
"1","Hampton, Parish","[1305006]","914","911","",,
"1","Hampton, Town","[1305007]","915","911","",,
"1","Kingston, Parish","[1305014]","916","911","",,
"1","Lepreau, Parish","[1302008]","917","911","",,
"1","Musquash, Parish","[1301016]","918","911","",,
"1","Norton, Parish","[1305016]","919","911","",,
"1","Petersville, Parish","[1304001]","920","911","",,
"1","Quispamsis, Town","[1305057]","921","911","",,
"1","Rothesay, Parish","[1305008]","922","911","",,
"1","Rothesay, Town","[1305045]","923","911","",,
"1","Saint John, City","[1301006]","924","911","",,
"1","Saint Martins, Parish","[1301001]","925","911","",,
"1","Simonds, Parish","[1301004]","926","911","",,
"1","St. Martins, Village","[1301002]","927","911","",,
"1","Upham, Parish","[1305004]","928","911","",,
"1","Westfield, Parish","[1305011]","929","911","",,
"1","Aberdeen, Parish","[1311026]","931","930","",,
"1","Acadieville, Parish","[1308024]","932","930","",,
"1","Allardville, Parish","[1315006]","933","930","",,
"1","Alma, Parish","[1306007]","934","930","",,
"1","Alma, Village","[1306006]","935","930","",,
"1","Alnwick, Parish","[1309036]","936","930","",,
"1","Andover, Parish","[1312001]","937","930","",,
"1","Aroostook, Village","[1312002]","938","930","",,
"1","Balmoral, Parish","[1314005]","939","930","",,
"1","Balmoral, Village","[1314006]","940","930","",,
"1","Bas-Caraquet, Village","[1315027]","941","930","",,
"1","Bath, Village","[1311030]","942","930","",,
"1","Beaubassin East, Rural community","[1307005]","943","930","",,
"1","Belledune, Village","[1314025]","944","930","",,
"1","Bertrand, Village","[1315036]","945","930","",,
"1","Blacks Harbour, Village","[1302012]","946","930","",,
"1","Blackville, Parish","[1309018]","947","930","",,
"1","Blackville, Village","[1309019]","948","930","",,
"1","Blissfield, Parish","[1309021]","949","930","",,
"1","Blissville, Parish","[1303001]","950","930","",,
"1","Botsford, Parish","[1307004]","951","930","",,
"1","Bouctouche, Town","[1308005]","952","930","",,
"1","Brighton, Parish","[1311011]","953","930","",,
"1","Brunswick, Parish","[1304016]","954","930","",,
"1","Burton, Parish","[1303011]","955","930","",,
"1","Cambridge, Parish","[1304011]","956","930","",,
"1","Cambridge-Narrows, Village","[1304013]","957","930","",,
"1","Campobello Island, Rural community","[1302004]","958","930","",,
"1","Canning, Parish","[1304021]","959","930","",,
"1","Canterbury, Parish","[1310011]","960","930","",,
"1","Canterbury, Village","[1310012]","961","930","",,
"1","Cap-Pelé, Village","[1307007]","962","930","",,
"1","Caraquet, Parish","[1315026]","963","930","",,
"1","Caraquet, Town","[1315028]","964","930","",,
"1","Cardwell, Parish","[1305026]","965","930","",,
"1","Carleton, Parish","[1308026]","966","930","",,
"1","Centreville, Village","[1311019]","967","930","",,
"1","Charlo, Village","[1314004]","968","930","",,
"1","Chipman, Parish","[1304024]","969","930","",,
"1","Chipman, Village","[1304025]","970","930","",,
"1","Clair, Parish","[1313038]","971","930","",,
"1","Clair, Village","[1313039]","972","930","",,
"1","Clarendon, Parish","[1302014]","973","930","",,
"1","Cocagne, Rural community","[1308002]","974","930","",,
"1","Colborne, Parish","[1314003]","975","930","",,
"1","Dalhousie, Town","[1314017]","976","930","",,
"1","Denmark, Parish","[1312014]","977","930","",,
"1","Doaktown, Village","[1309022]","978","930","",,
"1","Drummond, Parish","[1312021]","979","930","",,
"1","Drummond, Village","[1312023]","980","930","",,
"1","Dufferin, Parish","[1302031]","981","930","",,
"1","Dumbarton, Parish","[1302044]","982","930","",,
"1","Dumfries, Parish","[1310014]","983","930","",,
"1","Dundas, Parish","[1308001]","984","930","",,
"1","Durham, Parish","[1314001]","985","930","",,
"1","Eel River Crossing, Village","[1314011]","986","930","",,
"1","Eldon, Parish","[1314016]","987","930","",,
"1","Florenceville-Bristol, Town","[1311027]","988","930","",,
"1","Fredericton Junction, Village","[1303006]","989","930","",,
"1","Gagetown, Parish","[1304004]","990","930","",,
"1","Gagetown, Village","[1304005]","991","930","",,
"1","Gordon, Parish","[1312008]","992","930","",,
"1","Grand Falls, Parish","[1312016]","993","930","",,
"1","Grand Falls, Town","[1312019]","994","930","",,
"1","Grand Manan, Parish","[1302001]","995","930","",,
"1","Grand Manan, Village","[1302052]","996","930","",,
"1","Grande-Anse, Village","[1315038]","997","930","",,
"1","Hammond, Parish","[1305001]","998","930","",,
"1","Hampstead, Parish","[1304006]","999","930","",,
